date_time,requested,produced,consumed,provided,available,missing,cls_requested,cls_produced,cls_consumed,cls_provided,cls_available,cls_missing
23/12/2022 11:56:00,21522.846,10860,9407.495,9407.495,1452.505,12115.351,5,3,3,3,2,4
23/12/2022 11:57:00,21042.278,10860,9441.927,9441.927,1418.073,11600.351,5,3,3,3,2,3
23/12/2022 11:58:00,25854.841,10860,8511.522,8511.522,2348.478,17343.319,6,3,3,3,2,4
23/12/2022 11:59:00,30297.975,10860,7945.663,7945.663,2914.337,22352.312,7,3,3,3,2,5
23/12/2022 12:00:00,37853.733,21720,9116.979,9116.979,12603.021,28736.754,7,5,3,3,4,6
23/12/2022 12:01:00,32719.411,10860,10105.744,10105.744,754.256,22613.667,7,3,3,3,2,5
23/12/2022 12:02:00,29897.779,10860,9913.32,9913.32,946.68,19984.459,6,3,3,3,2,5
23/12/2022 12:03:00,29248.345,10860,10287.372,10287.372,572.628,18960.973,6,3,3,3,2,5
23/12/2022 12:04:00,27510.775,10860,10292.357,10292.357,567.643,17218.418,6,3,3,3,2,4
23/12/2022 12:05:00,25235.917,10860,9823.334,9823.334,1036.666,15412.583,6,3,3,3,2,4
23/12/2022 12:06:00,23565.007,10860,8858.35,8858.35,2001.65,14706.657,5,3,3,3,2,4
23/12/2022 12:07:00,18849.158,10860,8765.994,8765.994,2094.006,10083.164,5,3,3,3,2,3
23/12/2022 12:08:00,16125.218,10860,10088.352,10088.352,771.648,6036.866,4,3,3,3,2,3
23/12/2022 12:09:00,23659.508,21720,18676.089,18676.089,3043.911,4983.419,5,5,5,5,2,2
23/12/2022 12:10:00,21417.805,10860,7990.676,7990.676,2869.324,13427.129,5,3,3,3,2,4
23/12/2022 12:11:00,22290.449,10860,8896.308,8896.308,1963.692,13394.141,5,3,3,3,2,4
23/12/2022 12:12:00,29682.189,10860,8063.562,8063.562,2796.438,21618.627,6,3,3,3,2,5
23/12/2022 12:13:00,23168.492,10860,9983.866,9983.866,876.134,13184.626,5,3,3,3,2,4
23/12/2022 12:14:00,25392.626,10860,9263.768,9263.768,1596.232,16128.858,6,3,3,3,2,4
23/12/2022 12:15:00,19601.615,21720,19601.615,19601.615,2118.385,0,5,5,5,5,2,2
23/12/2022 12:16:00,18306.456,10860,5885.435,5885.435,4974.565,12421.021,5,3,2,2,2,4
23/12/2022 12:17:00,17730.252,10860,7426.429,7426.429,3433.571,10303.823,4,3,3,3,2,3
23/12/2022 12:18:00,18209.994,10860,5770.197,5770.197,5089.803,12439.797,5,3,2,2,2,4
23/12/2022 12:19:00,16634.657,10860,5843.379,5843.379,5016.621,10791.278,4,3,2,2,2,3
23/12/2022 12:20:00,16005.417,10860,10366.492,10366.492,493.508,5638.925,4,3,3,3,2,2
23/12/2022 12:21:00,19085.933,10860,6671.134,6671.134,4188.866,12414.799,5,3,3,3,2,4
23/12/2022 12:22:00,17875.322,10860,6647.353,6647.353,4212.647,11227.969,4,3,3,3,2,3
23/12/2022 12:23:00,16123.829,10860,6514.886,6514.886,4345.114,9608.943,4,3,3,3,2,3
23/12/2022 12:24:00,17785.595,10860,6557.612,6557.612,4302.388,11227.983,4,3,3,3,2,3
23/12/2022 12:25:00,19175.013,10860,5992.232,5992.232,4867.768,13182.781,5,3,2,2,2,4
23/12/2022 12:26:00,16546.525,10860,5806.498,5806.498,5053.502,10740.027,4,3,2,2,2,3
23/12/2022 12:27:00,17381.375,10860,6261.731,6261.731,4598.269,11119.644,4,3,3,3,2,3
23/12/2022 12:28:00,15557.124,10860,5449.729,5449.729,5410.271,10107.395,4,3,2,2,2,3
23/12/2022 12:29:00,18081.969,10860,5714.106,5714.106,5145.894,12367.863,5,3,2,2,2,4
23/12/2022 12:30:00,18828.873,22320,18828.873,18828.873,3491.127,0,5,5,5,5,2,2
23/12/2022 12:31:00,28959.063,11160,6747.495,6747.495,4412.505,22211.568,6,3,3,3,2,5
23/12/2022 12:32:00,52401.788,11160,6817.827,6817.827,4342.173,45583.961,7,3,3,3,2,7
23/12/2022 12:33:00,30529.097,11160,7354.571,7354.571,3805.429,23174.526,7,3,3,3,2,5
23/12/2022 12:34:00,34330.012,11160,9543.885,9543.885,1616.115,24786.127,7,3,3,3,2,6
23/12/2022 12:35:00,32194.245,11160,9012.169,9012.169,2147.831,23182.076,7,3,3,3,2,5
23/12/2022 12:36:00,33952.822,11160,8791.928,8791.928,2368.072,25160.894,7,3,3,3,2,6
23/12/2022 12:37:00,31438.293,11160,8736.911,8736.911,2423.089,22701.382,7,3,3,3,2,5
23/12/2022 12:38:00,24783.789,11160,8340.258,8340.258,2819.742,16443.531,6,3,3,3,2,4
23/12/2022 12:39:00,18094.423,11160,7865.765,7865.765,3294.235,10228.658,5,3,3,3,2,3
23/12/2022 12:40:00,16645.049,11160,11110.144,11110.144,49.856,5534.905,4,3,3,3,2,2
23/12/2022 12:41:00,19982.715,11160,7160.463,7160.463,3999.537,12822.252,5,3,3,3,2,4
23/12/2022 12:42:00,13584.589,11160,8588.66,8588.66,2571.34,4995.929,4,3,3,3,2,2
23/12/2022 12:43:00,13450.372,11160,8835.105,8835.105,2324.895,4615.267,4,3,3,3,2,2
23/12/2022 12:44:00,14402.223,11160,9791.371,9791.371,1368.629,4610.852,4,3,3,3,2,2
23/12/2022 12:45:00,13797.047,21720,13797.047,13797.047,7922.953,0,4,5,4,4,3,2
23/12/2022 12:46:00,12672.002,10860,6752.137,6752.137,4107.863,5919.865,4,3,3,3,2,2
23/12/2022 12:47:00,17384.148,10860,7173.756,7173.756,3686.244,10210.392,4,3,3,3,2,3
23/12/2022 12:48:00,30462.25,10860,7015.222,7015.222,3844.778,23447.028,7,3,3,3,2,5
23/12/2022 12:49:00,24953.211,10860,6047.734,6047.734,4812.266,18905.477,6,3,3,3,2,5
23/12/2022 12:50:00,26119.185,10860,6014.376,6014.376,4845.624,20104.809,6,3,3,3,2,5
23/12/2022 12:51:00,27716.398,10860,6111.364,6111.364,4748.636,21605.034,6,3,3,3,2,5
23/12/2022 12:52:00,26588.149,10860,6226.255,6226.255,4633.745,20361.894,6,3,3,3,2,5
23/12/2022 12:53:00,19986.714,10860,6608.835,6608.835,4251.165,13377.879,5,3,3,3,2,4
23/12/2022 12:54:00,21029.078,10860,6381.222,6381.222,4478.778,14647.856,5,3,3,3,2,4
23/12/2022 12:55:00,19274.588,10860,6178.523,6178.523,4681.477,13096.065,5,3,3,3,2,4
23/12/2022 12:56:00,16936.547,10860,7103.926,7103.926,3756.074,9832.621,4,3,3,3,2,3
23/12/2022 12:57:00,17796.33,10860,5983.662,5983.662,4876.338,11812.668,4,3,2,2,2,3
23/12/2022 12:58:00,15553.027,10860,10557.218,10557.218,302.782,4995.809,4,3,3,3,2,2
23/12/2022 12:59:00,17141.847,10860,7352.9,7352.9,3507.1,9788.947,4,3,3,3,2,3
23/12/2022 13:00:00,13422.691,21720,13422.691,13422.691,8297.309,0,4,5,4,4,3,1
23/12/2022 13:01:00,16844.217,10860,5428.438,5428.438,5431.562,11415.779,4,3,2,2,2,3
23/12/2022 13:02:00,16446.195,10860,5499.78,5499.78,5360.22,10946.415,4,3,2,2,2,3
23/12/2022 13:03:00,14572.51,10860,10115.999,10115.999,744.001,4456.511,4,3,3,3,2,2
23/12/2022 13:04:00,16727.934,10860,7151.914,7151.914,3708.086,9576.02,4,3,3,3,2,3
23/12/2022 13:05:00,16706.296,10860,7066.817,7066.817,3793.183,9639.479,4,3,3,3,2,3
23/12/2022 13:06:00,14921.968,10860,10298.071,10298.071,561.929,4623.897,4,3,3,3,2,2
23/12/2022 13:07:00,12333.533,10860,8098.617,8098.617,2761.383,4234.916,4,3,3,3,2,2
23/12/2022 13:08:00,16789.644,10860,5014.914,5014.914,5845.086,11774.73,4,3,2,2,2,3
23/12/2022 13:09:00,15133.508,10860,5135.191,5135.191,5724.809,9998.317,4,3,2,2,2,3
23/12/2022 13:10:00,14419.463,10860,10075.082,10075.082,784.918,4344.381,4,3,3,3,2,2
23/12/2022 13:11:00,17828.194,10860,5904.684,5904.684,4955.316,11923.51,4,3,2,2,2,3
23/12/2022 13:12:00,13413.184,10860,9094.423,9094.423,1765.577,4318.761,4,3,3,3,2,2
23/12/2022 13:13:00,18327.216,10860,7656.788,7656.788,3203.212,10670.428,5,3,3,3,2,3
23/12/2022 13:14:00,14863.272,10860,10175.86,10175.86,684.14,4687.412,4,3,3,3,2,2
23/12/2022 13:15:00,19128.413,21120,19128.413,19128.413,1991.587,0,5,5,5,5,2,2
23/12/2022 13:16:00,18880.829,10560,7935.169,7935.169,2624.831,10945.66,5,3,3,3,2,3
23/12/2022 13:17:00,16448.465,10560,10420.421,10420.421,139.579,6028.044,4,3,3,3,2,3
23/12/2022 13:18:00,19951.605,10560,8101.29,8101.29,2458.71,11850.315,5,3,3,3,2,3
23/12/2022 13:19:00,19756.195,10560,8167.358,8167.358,2392.642,11588.837,5,3,3,3,2,3
23/12/2022 13:20:00,16129.329,10560,9913.52,9913.52,646.48,6215.809,4,3,3,3,2,3
23/12/2022 13:21:00,16168.683,10560,9115.391,9115.391,1444.609,7053.292,4,3,3,3,2,3
23/12/2022 13:22:00,22056.604,10560,9565.159,9565.159,994.841,12491.445,5,3,3,3,2,4
23/12/2022 13:23:00,18319.546,10560,9513.163,9513.163,1046.837,8806.383,5,3,3,3,2,3
23/12/2022 13:24:00,19565.018,10560,9467.303,9467.303,1092.697,10097.715,5,3,3,3,2,3
23/12/2022 13:25:00,20326.492,10560,9025.744,9025.744,1534.256,11300.748,5,3,3,3,2,3
23/12/2022 13:26:00,16856.808,10560,10237.077,10237.077,322.923,6619.731,4,3,3,3,2,3
23/12/2022 13:27:00,17091.006,10560,7866.938,7866.938,2693.062,9224.068,4,3,3,3,2,3
23/12/2022 13:28:00,19974.191,10560,8744.748,8744.748,1815.252,11229.443,5,3,3,3,2,3
23/12/2022 13:29:00,13552.481,10560,8391.188,8391.188,2168.812,5161.293,4,3,3,3,2,2
23/12/2022 13:30:00,15169.484,21720,15169.484,15169.484,6550.516,0,4,5,4,4,3,1
23/12/2022 13:31:00,8867.154,10860,8867.154,8867.154,1992.846,0,3,3,3,3,2,2
23/12/2022 13:32:00,9228.286,10860,9228.286,9228.286,1631.714,0,3,3,3,3,2,1
23/12/2022 13:33:00,9590.378,10860,9590.378,9590.378,1269.622,0,3,3,3,3,2,2
23/12/2022 13:34:00,12081.068,10860,5764.547,5764.547,5095.453,6316.521,4,3,2,2,2,3
23/12/2022 13:35:00,13611.951,10860,6247.374,6247.374,4612.626,7364.577,4,3,3,3,2,3
23/12/2022 13:36:00,13773.894,10860,5988.045,5988.045,4871.955,7785.849,4,3,2,2,2,3
23/12/2022 13:37:00,13775.091,10860,5993.671,5993.671,4866.329,7781.42,4,3,2,2,2,3
23/12/2022 13:38:00,13837.791,10860,6096.369,6096.369,4763.631,7741.422,4,3,3,3,2,3
23/12/2022 13:39:00,13824.494,10860,6137.133,6137.133,4722.867,7687.361,4,3,3,3,2,3
23/12/2022 13:40:00,13948.566,10860,6355.32,6355.32,4504.68,7593.246,4,3,3,3,2,3
23/12/2022 13:41:00,13917.841,10860,6439.825,6439.825,4420.175,7478.016,4,3,3,3,2,3
23/12/2022 13:42:00,14151.032,10860,6370.462,6370.462,4489.538,7780.57,4,3,3,3,2,3
23/12/2022 13:43:00,13816.171,10860,6072.438,6072.438,4787.562,7743.733,4,3,3,3,2,3
23/12/2022 13:44:00,13983.2,10860,6130.556,6130.556,4729.444,7852.644,4,3,3,3,2,3
23/12/2022 13:45:00,13326.85,23520,13326.85,13326.85,10193.15,0,4,5,4,4,3,2
23/12/2022 13:46:00,12678.736,11760,5810.323,5810.323,5949.677,6868.413,4,3,2,2,2,3
23/12/2022 13:47:00,12611.294,11760,5802.118,5802.118,5957.882,6809.176,4,3,2,2,2,3
23/12/2022 13:48:00,12278.458,11760,5531.52,5531.52,6228.48,6746.938,4,3,2,2,3,3
23/12/2022 13:49:00,12237.907,11760,5445.676,5445.676,6314.324,6792.231,4,3,2,2,3,3
23/12/2022 13:50:00,12724.322,11760,5905.273,5905.273,5854.727,6819.049,4,3,2,2,2,3
23/12/2022 13:51:00,12424.807,11760,5607.755,5607.755,6152.245,6817.052,4,3,2,2,3,3
23/12/2022 13:52:00,12036.844,11760,5421.162,5421.162,6338.838,6615.682,4,3,2,2,3,3
23/12/2022 13:53:00,11502.685,11760,11502.685,11502.685,257.315,0,3,3,3,3,2,1
23/12/2022 13:54:00,11331.048,11760,11331.048,11331.048,428.952,0,3,3,3,3,2,1
23/12/2022 13:55:00,11378.3,11760,11378.3,11378.3,381.7,0,3,3,3,3,2,1
23/12/2022 13:56:00,11346.849,11760,11346.849,11346.849,413.151,0,3,3,3,3,2,1
23/12/2022 13:57:00,11802.635,11760,5079.062,5079.062,6680.938,6723.573,3,3,2,2,3,3
23/12/2022 13:58:00,11593.17,11760,11593.17,11593.17,166.83,0,3,3,3,3,2,2
23/12/2022 13:59:00,11475.011,11760,11475.011,11475.011,284.989,0,3,3,3,3,2,1
23/12/2022 14:00:00,11053.851,24720,11053.851,11053.851,13666.149,0,3,6,3,3,4,2
23/12/2022 14:01:00,10776.212,12360,10776.212,10776.212,1583.788,0,3,4,3,3,2,2
23/12/2022 14:02:00,10825.116,12360,10825.116,10825.116,1534.884,0,3,4,3,3,2,2
23/12/2022 14:03:00,11119.159,12360,11119.159,11119.159,1240.841,0,3,4,3,3,2,2
23/12/2022 14:04:00,11547.505,12360,11547.505,11547.505,812.495,0,3,4,3,3,2,1
23/12/2022 14:05:00,11988.864,12360,11988.864,11988.864,371.136,0,3,4,3,3,2,1
23/12/2022 14:06:00,12527.714,12360,5536.239,5536.239,6823.761,6991.475,4,4,2,2,3,3
23/12/2022 14:07:00,12509.062,12360,5540.164,5540.164,6819.836,6968.898,4,4,2,2,3,3
23/12/2022 14:08:00,12258.152,12360,12258.152,12258.152,101.848,0,4,4,4,4,2,1
23/12/2022 14:09:00,12480.334,12360,5996.154,5996.154,6363.846,6484.18,4,4,2,2,3,3
23/12/2022 14:10:00,12056.779,12360,12056.779,12056.779,303.221,0,4,4,4,4,2,2
23/12/2022 14:11:00,11342.66,12360,11342.66,11342.66,1017.34,0,3,4,3,3,2,1
23/12/2022 14:12:00,11602.433,12360,11602.433,11602.433,757.567,0,3,4,3,3,2,1
23/12/2022 14:13:00,12139.824,12360,12139.824,12139.824,220.176,0,4,4,4,4,2,1
23/12/2022 14:14:00,12706.052,12360,5878.196,5878.196,6481.804,6827.856,4,4,2,2,3,3
23/12/2022 14:15:00,12805.249,22320,12805.249,12805.249,9514.751,0,4,5,4,4,3,1
23/12/2022 14:16:00,13058.221,11160,6064.747,6064.747,5095.253,6993.474,4,3,3,3,2,3
23/12/2022 14:17:00,13232.963,11160,6204.566,6204.566,4955.434,7028.397,4,3,3,3,2,3
23/12/2022 14:18:00,13324.287,11160,6225.526,6225.526,4934.474,7098.761,4,3,3,3,2,3
23/12/2022 14:19:00,12965.717,11160,6248.457,6248.457,4911.543,6717.26,4,3,3,3,2,3
23/12/2022 14:20:00,11504.944,11160,6232.269,6232.269,4927.731,5272.675,3,3,3,3,2,2
23/12/2022 14:21:00,11896.195,11160,6063.735,6063.735,5096.265,5832.46,3,3,3,3,2,2
23/12/2022 14:22:00,11773.114,11160,5930.128,5930.128,5229.872,5842.986,3,3,2,2,2,2
23/12/2022 14:23:00,11791.361,11160,5914.76,5914.76,5245.24,5876.601,3,3,2,2,2,2
23/12/2022 14:24:00,11083.869,11160,11083.869,11083.869,76.131,0,3,3,3,3,2,1
23/12/2022 14:25:00,11114.329,11160,11114.329,11114.329,45.671,0,3,3,3,3,2,1
23/12/2022 14:26:00,10974.132,11160,10974.132,10974.132,185.868,0,3,3,3,3,2,2
23/12/2022 14:27:00,10896.46,11160,10896.46,10896.46,263.54,0,3,3,3,3,2,1
23/12/2022 14:28:00,10385.11,11160,10385.11,10385.11,774.89,0,3,3,3,3,2,1
23/12/2022 14:29:00,9932.066,11160,9932.066,9932.066,1227.934,0,3,3,3,3,2,2
23/12/2022 14:30:00,10059.015,21720,10059.015,10059.015,11660.985,0,3,5,3,3,3,1
23/12/2022 14:31:00,10353.88,10860,10353.88,10353.88,506.12,0,3,3,3,3,2,1
23/12/2022 14:32:00,10176.808,10860,10176.808,10176.808,683.192,0,3,3,3,3,2,2
23/12/2022 14:33:00,10396.394,10860,10396.394,10396.394,463.606,0,3,3,3,3,2,1
23/12/2022 14:34:00,10838.441,10860,10838.441,10838.441,21.559,0,3,3,3,3,2,1
23/12/2022 14:35:00,11169.099,10860,5583.706,5583.706,5276.294,5585.393,3,3,2,2,2,2
23/12/2022 14:36:00,12450.158,10860,5220.206,5220.206,5639.794,7229.952,4,3,2,2,2,3
23/12/2022 14:37:00,12103.971,10860,5074.979,5074.979,5785.021,7028.992,4,3,2,2,2,3
23/12/2022 14:38:00,12602.192,10860,5088.12,5088.12,5771.88,7514.072,4,3,2,2,2,3
23/12/2022 14:39:00,12909.311,10860,5117.21,5117.21,5742.79,7792.101,4,3,2,2,2,3
23/12/2022 14:40:00,12503.616,10860,5102.462,5102.462,5757.538,7401.154,4,3,2,2,2,3
23/12/2022 14:41:00,12266.255,10860,5063.831,5063.831,5796.169,7202.424,4,3,2,2,2,3
23/12/2022 14:42:00,12260.795,10860,5119.418,5119.418,5740.582,7141.377,4,3,2,2,2,3
23/12/2022 14:43:00,12112.408,10860,4664.037,4664.037,6195.963,7448.371,4,3,2,2,3,3
23/12/2022 14:44:00,12184.958,10860,4480.439,4480.439,6379.561,7704.519,4,3,2,2,3,3
23/12/2022 14:45:00,12433.063,20520,12433.063,12433.063,8086.937,0,4,5,4,4,3,2
23/12/2022 14:46:00,11419.292,10260,4688.043,4688.043,5571.957,6731.249,3,3,2,2,2,3
23/12/2022 14:47:00,10820.698,10260,4943.392,4943.392,5316.608,5877.306,3,3,2,2,2,2
23/12/2022 14:48:00,10776.26,10260,5278.767,5278.767,4981.233,5497.493,3,3,2,2,2,2
23/12/2022 14:49:00,11124.983,10260,5427.095,5427.095,4832.905,5697.888,3,3,2,2,2,2
23/12/2022 14:50:00,11107.834,10260,5428.056,5428.056,4831.944,5679.778,3,3,2,2,2,2
23/12/2022 14:51:00,11630.198,10260,5755.781,5755.781,4504.219,5874.417,3,3,2,2,2,2
23/12/2022 14:52:00,11581.501,10260,5724.02,5724.02,4535.98,5857.481,3,3,2,2,2,2
23/12/2022 14:53:00,11368.887,10260,5375.424,5375.424,4884.576,5993.463,3,3,2,2,2,2
23/12/2022 14:54:00,11239.044,10260,4864.064,4864.064,5395.936,6374.98,3,3,2,2,2,3
23/12/2022 14:55:00,11101.407,10260,4904.937,4904.937,5355.063,6196.47,3,3,2,2,2,3
23/12/2022 14:56:00,11054.259,10260,4864.91,4864.91,5395.09,6189.349,3,3,2,2,2,3
23/12/2022 14:57:00,10936.22,10260,4741.586,4741.586,5518.414,6194.634,3,3,2,2,2,3
23/12/2022 14:58:00,10849.324,10260,4535.907,4535.907,5724.093,6313.417,3,3,2,2,2,3
23/12/2022 14:59:00,11812.992,10260,4329.031,4329.031,5930.969,7483.961,3,3,2,2,2,3
23/12/2022 15:00:00,11184.152,19920,11184.152,11184.152,8735.848,0,3,5,3,3,3,1
23/12/2022 15:01:00,12260.075,9960,4741.306,4741.306,5218.694,7518.769,4,3,2,2,2,3
23/12/2022 15:02:00,12279.857,9960,4334.918,4334.918,5625.082,7944.939,4,3,2,2,2,3
23/12/2022 15:03:00,12014.646,9960,4083.971,4083.971,5876.029,7930.675,4,3,2,2,2,3
23/12/2022 15:04:00,11724.175,9960,3921.065,3921.065,6038.935,7803.11,3,3,2,2,3,3
23/12/2022 15:05:00,11854.401,9960,4000.462,4000.462,5959.538,7853.939,3,3,2,2,2,3
23/12/2022 15:06:00,11747.98,9960,3953.647,3953.647,6006.353,7794.333,3,3,2,2,3,3
23/12/2022 15:07:00,11628.814,9960,3821.762,3821.762,6138.238,7807.052,3,3,2,2,3,3
23/12/2022 15:08:00,11691.709,9960,3929.846,3929.846,6030.154,7761.863,3,3,2,2,3,3
23/12/2022 15:09:00,11869.756,9960,4263.217,4263.217,5696.783,7606.539,3,3,2,2,2,3
23/12/2022 15:10:00,11756.044,9960,4484.814,4484.814,5475.186,7271.23,3,3,2,2,2,3
23/12/2022 15:11:00,11561.576,9960,4521.295,4521.295,5438.705,7040.281,3,3,2,2,2,3
23/12/2022 15:12:00,11478.486,9960,4536.172,4536.172,5423.828,6942.314,3,3,2,2,2,3
23/12/2022 15:13:00,11660.787,9960,4482.988,4482.988,5477.012,7177.799,3,3,2,2,2,3
23/12/2022 15:14:00,11108.361,9960,4037.508,4037.508,5922.492,7070.853,3,3,2,2,2,3
23/12/2022 15:15:00,9893.292,20520,9893.292,9893.292,10626.708,0,3,5,3,3,3,1
23/12/2022 15:16:00,8997.275,10260,8997.275,8997.275,1262.725,0,3,3,3,3,2,1
23/12/2022 15:17:00,8060.526,10260,8060.526,8060.526,2199.474,0,3,3,3,3,2,1
23/12/2022 15:18:00,8566.098,10260,8566.098,8566.098,1693.902,0,3,3,3,3,2,2
23/12/2022 15:19:00,9501.47,10260,9501.47,9501.47,758.53,0,3,3,3,3,2,2
23/12/2022 15:20:00,9636.402,10260,9636.402,9636.402,623.598,0,3,3,3,3,2,1
23/12/2022 15:21:00,9592.231,10260,9592.231,9592.231,667.769,0,3,3,3,3,2,1
23/12/2022 15:22:00,10264.531,10260,2950.757,2950.757,7309.243,7313.774,3,3,2,2,3,3
23/12/2022 15:23:00,10755.613,10260,2867.475,2867.475,7392.525,7888.138,3,3,2,2,3,3
23/12/2022 15:24:00,10290.058,10260,2867.573,2867.573,7392.427,7422.485,3,3,2,2,3,3
23/12/2022 15:25:00,9446.248,10260,9446.248,9446.248,813.752,0,3,3,3,3,2,1
23/12/2022 15:26:00,9058.824,10260,9058.824,9058.824,1201.176,0,3,3,3,3,2,1
23/12/2022 15:27:00,8634.106,10260,8634.106,8634.106,1625.894,0,3,3,3,3,2,2
23/12/2022 15:28:00,8415.917,10260,8415.917,8415.917,1844.083,0,3,3,3,3,2,1
23/12/2022 15:29:00,8685.642,10260,8685.642,8685.642,1574.358,0,3,3,3,3,2,2
23/12/2022 15:30:00,8991.153,19920,8991.153,8991.153,10928.847,0,3,5,3,3,3,1
23/12/2022 15:31:00,9359.268,9960,9359.268,9359.268,600.732,0,3,3,3,3,2,2
23/12/2022 15:32:00,9427.813,9960,9427.813,9427.813,532.187,0,3,3,3,3,2,2
23/12/2022 15:33:00,10033.887,9960,3475.905,3475.905,6484.095,6557.982,3,3,2,2,3,3
23/12/2022 15:34:00,10290.297,9960,3576.317,3576.317,6383.683,6713.98,3,3,2,2,3,3
23/12/2022 15:35:00,10396.55,9960,3636.314,3636.314,6323.686,6760.236,3,3,2,2,3,3
23/12/2022 15:36:00,10527.474,9960,3694.367,3694.367,6265.633,6833.107,3,3,2,2,3,3
23/12/2022 15:37:00,9985.664,9960,3433.209,3433.209,6526.791,6552.455,3,3,2,2,3,3
23/12/2022 15:38:00,9741.007,9960,9741.007,9741.007,218.993,0,3,3,3,3,2,1
23/12/2022 15:39:00,9686.896,9960,9686.896,9686.896,273.104,0,3,3,3,3,2,2
23/12/2022 15:40:00,10078.723,9960,2986.824,2986.824,6973.176,7091.899,3,3,2,2,3,3
23/12/2022 15:41:00,11492.754,9960,3065.246,3065.246,6894.754,8427.508,3,3,2,2,3,3
23/12/2022 15:42:00,11155.928,9960,3132.095,3132.095,6827.905,8023.833,3,3,2,2,3,3
23/12/2022 15:43:00,9758.912,9960,9758.912,9758.912,201.088,0,3,3,3,3,2,2
23/12/2022 15:44:00,9226.357,9960,9226.357,9226.357,733.643,0,3,3,3,3,2,1
23/12/2022 15:45:00,10226.032,18720,10226.032,10226.032,8493.968,0,3,5,3,3,3,1
23/12/2022 15:46:00,10321.787,9360,2506.513,2506.513,6853.487,7815.274,3,3,2,2,3,3
23/12/2022 15:47:00,10269.822,9360,2226.107,2226.107,7133.893,8043.715,3,3,2,2,3,3
23/12/2022 15:48:00,10635.934,9360,2687.886,2687.886,6672.114,7948.048,3,3,2,2,3,3
23/12/2022 15:49:00,10831.711,9360,3118.687,3118.687,6241.313,7713.024,3,3,2,2,3,3
23/12/2022 15:50:00,10834.155,9360,3257.009,3257.009,6102.991,7577.146,3,3,2,2,3,3
23/12/2022 15:51:00,10547.096,9360,3259.394,3259.394,6100.606,7287.702,3,3,2,2,3,3
23/12/2022 15:52:00,10726.336,9360,3512.476,3512.476,5847.524,7213.86,3,3,2,2,2,3
23/12/2022 15:53:00,11477.938,9360,3937.527,3937.527,5422.473,7540.411,3,3,2,2,2,3
23/12/2022 15:54:00,12486.76,9360,4185.398,4185.398,5174.602,8301.362,4,3,2,2,2,3
23/12/2022 15:55:00,12382.787,9360,3807.986,3807.986,5552.014,8574.801,4,3,2,2,2,3
23/12/2022 15:56:00,11925.061,9360,3752.825,3752.825,5607.175,8172.236,3,3,2,2,2,3
23/12/2022 15:57:00,11225.739,9360,3957.943,3957.943,5402.057,7267.796,3,3,2,2,2,3
23/12/2022 15:58:00,11162.838,9360,3894.838,3894.838,5465.162,7268,3,3,2,2,2,3
23/12/2022 15:59:00,10524.717,9360,3209.354,3209.354,6150.646,7315.363,3,3,2,2,3,3
23/12/2022 16:00:00,10684.38,18720,10684.38,10684.38,8035.62,0,3,5,3,3,3,1
23/12/2022 16:01:00,10894.579,9360,3174.515,3174.515,6185.485,7720.064,3,3,2,2,3,3
23/12/2022 16:02:00,10931.568,9360,3014.408,3014.408,6345.592,7917.16,3,3,2,2,3,3
23/12/2022 16:03:00,10886.076,9360,2888.936,2888.936,6471.064,7997.14,3,3,2,2,3,3
23/12/2022 16:04:00,10591.541,9360,2894.928,2894.928,6465.072,7696.613,3,3,2,2,3,3
23/12/2022 16:05:00,10633.778,9360,2897.409,2897.409,6462.591,7736.369,3,3,2,2,3,3
23/12/2022 16:06:00,10426.065,9360,2894.105,2894.105,6465.895,7531.96,3,3,2,2,3,3
23/12/2022 16:07:00,10529.846,9360,3152.768,3152.768,6207.232,7377.078,3,3,2,2,3,3
23/12/2022 16:08:00,10908.967,9360,3468.374,3468.374,5891.626,7440.593,3,3,2,2,2,3
23/12/2022 16:09:00,10991.179,9360,3482.76,3482.76,5877.24,7508.419,3,3,2,2,2,3
23/12/2022 16:10:00,10409.118,9360,3455.362,3455.362,5904.638,6953.756,3,3,2,2,2,3
23/12/2022 16:11:00,9626.03,9360,3383.244,3383.244,5976.756,6242.786,3,3,2,2,2,3
23/12/2022 16:12:00,9344.354,9360,9344.354,9344.354,15.646,0,3,3,3,3,2,2
23/12/2022 16:13:00,9115.035,9360,9115.035,9115.035,244.965,0,3,3,3,3,2,1
23/12/2022 16:14:00,8424.711,9360,8424.711,8424.711,935.289,0,3,3,3,3,2,1
23/12/2022 16:15:00,8580.395,18720,8580.395,8580.395,10139.605,0,3,5,3,3,3,1
23/12/2022 16:16:00,8558.326,9360,8558.326,8558.326,801.674,0,3,3,3,3,2,2
23/12/2022 16:17:00,8966.227,9360,8966.227,8966.227,393.773,0,3,3,3,3,2,1
23/12/2022 16:18:00,9775.167,9360,3478.046,3478.046,5881.954,6297.121,3,3,2,2,2,3
23/12/2022 16:19:00,9959.125,9360,3660.557,3660.557,5699.443,6298.568,3,3,2,2,2,3
23/12/2022 16:20:00,9693.193,9360,3796.059,3796.059,5563.941,5897.134,3,3,2,2,2,2
23/12/2022 16:21:00,9244.661,9360,9244.661,9244.661,115.339,0,3,3,3,3,2,1
23/12/2022 16:22:00,9265.327,9360,9265.327,9265.327,94.673,0,3,3,3,3,2,1
23/12/2022 16:23:00,9396.544,9360,3656.309,3656.309,5703.691,5740.235,3,3,2,2,2,2
